1;332.9996663329995;83.5001668335
11;0.0536259448306133;5.069865292401652
21;0.006796499717027871;2.725128799759533
31;0.0020168335748262183;1.919372341349074
41;0.0008502016792095593;1.513082845926911
51;0.00043452926534058133;1.2690037528055305
61;0.0002508404144710189;1.106711869604907
71;0.00015747834683354993;0.9914086186107338
81;0.00010511609291237913;0.905585298585106
91;7.351991943248907e-05;0.8394715365651853
101;5.3345680221087795e-05;0.7871856434801913
111;3.98715538567717e-05;0.744975128192697
121;3.053622973490551e-05;0.7103332550701178
131;2.386838455083212e-05;0.6815217634299784
141;1.898184727742058e-05;0.6572974002075307
151;1.5321212779040516e-05;0.6367474727974283
161;1.2526369298495386e-05;0.6191868759701982
171;1.035689156958613e-05;0.6040913550021989
181;8.648111537559127e-06;0.5910529525719873
191;7.284686113225065e-06;0.5797494881082212
201;6.184197493259236e-06;0.5699231705925896
211;5.286698269536883e-06;0.5613653076341569
221;4.547883290403015e-06;0.5539051755377028
231;3.934532435107072e-06;0.5474017867581336
241;3.421408974064373e-06;0.5417377114549021
251;2.9891108367920235e-06;0.5368143791709311
261;2.622557791624993e-06;0.532548462928767
271;2.3099104876715863e-06;0.5288690656583745
281;2.0417875253360045e-06;0.5257155087538423
291;1.8106912518279014e-06;0.5230355776909033
301;1.6105817401877662e-06;0.5207841182595163
311;1.4365573039338006e-06;0.5189219043934219
321;1.2846125055660671e-06;0.5174147183046275
331;1.1514531508026505e-06;0.5162325979854994
341;1.0343536154817119e-06;0.5153492177019608
351;9.310459200610498e-07;0.5147413749506784
361;8.396328263463845e-07;0.5143885632433867
371;7.585192636355116e-07;0.5142726145412382
381;6.863578510950088e-07;0.5143773985674895
391;6.220053415848728e-07;0.5146885688479148
401;5.644875867260395e-07;0.5151933473609701
411;5.129711947025135e-07;0.5158803412674289
421;4.667404777984176e-07;0.5167393864377674
431;4.251786057604613e-07;0.5177614134840393
441;3.877521221664284e-07;0.5189383327903396
451;3.539981643972553e-07;0.5202629356671395
461;3.2351386827109037e-07;0.5217288092638693
471;2.959475466705421e-07;0.5233302632871308
481;2.709913154194531e-07;0.525062266909269
491;2.4837490513183274e-07;0.5269203945292694
501;2.2786044907616908e-07;0.5284950884460189
511;2.092380775572569e-07;0.5265367585470625
521;1.923221813633902e-07;0.5246908934995071
531;1.7694823234480305e-07;0.5229518142078176
541;1.6297006958648304e-07;0.5213142425014067
551;1.502575760290055e-07;0.5197732661719565
561;1.3869468361352796e-07;0.5183243076548086
571;1.2817765573022373e-07;0.5169630959164044
581;1.1861360446087146e-07;0.5156856411691944
591;1.0991920721989007e-07;0.5144882120858838
601;1.0201959320727729e-07;0.5133673152279639
611;9.48473748907938e-08;0.5123196764401468
621;8.834180367612126e-08;0.5113422239939209
631;8.244803219179057e-08;0.5104320732903824
641;7.711646833677891e-08;0.5095865129559216
651;7.230220849202922e-08;0.5088029921843631
661;6.796453919270255e-08;0.5080791091966779
671;6.406649813256909e-08;0.5074126007044089
681;6.057448670925864e-08;0.5068013322761793
691;5.7457927428874305e-08;0.5062432895180348
701;5.468896044424035e-08;0.5057365699884551
711;5.224217429275258e-08;0.5052793757775562
721;5.009436658457649e-08;0.5048700066877344
731;4.822433096813439e-08;0.5045068539597511
741;4.661266719056154e-08;0.5041883944941487
751;4.524161149684678e-08;0.5039131855232066
761;4.4094884968105343e-08;0.5036798596932247
771;4.315755770868872e-08;0.5034871205210255
781;4.241592706467657e-08;0.5033337381922427
791;4.185740827581209e-08;0.5032185456721232
801;4.147043616904401e-08;0.5031404351025194
811;4.124437667278314e-08;0.5030983544612568
821;4.1169447071260045e-08;0.5030913044623488
831;4.1236644062330355e-08;0.5031183356776151
841;4.143767877881596e-08;0.5031785458620412
851;4.17649180435223e-08;0.5032710774668707
861;4.2211331204437996e-08;0.503395115325914
871;4.277044197808938e-08;0.5035498845018541
881;4.343628479157912e-08;0.5037346482805355
891;4.420336516972769e-08;0.5039487063022954
901;4.506662376891901e-08;0.504191392820373
911;4.602140369588966e-08;0.5044620750772925
921;4.7063420799388354e-08;0.5047601517909481
931;4.8188736646306035e-08;0.5050850517427897
941;4.939373393251561e-08;0.5054362324612207
951;5.067509410247486e-08;0.5058131789938655
961;5.202977697268056e-08;0.5062154027629465
971;5.345500218416704e-08;0.5066424404985017
981;5.494823231691721e-08;0.5070938532445919
991;5.6507157525129555e-08;0.5075692254341355
